96,3,2167.61,2024-10-09 08:18:02,Cancelled
97,3,5814.66,2024-05-29 06:06:31,Pending
98,7,8283.49,2024-06-25 03:42:03,Fulfilled
99,2,6792.92,2024-02-15 22:15:59,Pending
100,7,7139.98,2024-03-04 12:23:05,Fulfilled
101,0,4840.27,2024-05-26 04:46:23,Pending
102,2,5100.59,2024-08-03 17:12:34,Fulfilled
103,0,8902.79,2024-08-24 19:01:41,Fulfilled
104,1,4988.23,2024-04-16 18:34:52,Pending
105,1,4716.36,2024-06-22 06:32:19,Fulfilled
106,2,5110.75,2024-01-05 12:00:05,Fulfilled
107,1,6836.23,2024-04-08 06:49:37,Pending
108,7,9496.5,2024-10-22 07:21:19,Fulfilled
109,7,9855.94,2023-12-14 07:51:17,Fulfilled
110,3,9317.17,2023-12-26 01:07:53,Cancelled
111,3,9376.15,2024-08-24 03:59:47,Fulfilled
112,7,4638.25,2024-08-19 05:36:57,Pending
113,2,9917.86,2024-10-06 06:39:28,Fulfilled
114,2,9785.34,2024-08-07 14:14:10,Cancelled
115,3,6422.77,2024-02-23 14:27:00,Fulfilled
116,0,2212.35,2024-02-21 16:28:43,Cancelled
117,1,4059.4,2023-11-14 04:25:59,Cancelled
118,1,4849.31,2024-02-13 03:02:08,Fulfilled
119,2,9414.63,2024-03-14 08:16:02,Pending
120,2,4099.2,2023-12-13 11:11:37,Cancelled
121,3,4716.07,2024-01-04 00:06:35,Pending
122,1,7060.25,2024-06-11 14:19:52,Fulfilled
123,1,6579.56,2023-11-30 05:04:41,Cancelled
124,0,5624.31,2024-08-28 16:42:28,Fulfilled
125,7,5741.19,2024-08-08 15:54:00,Cancelled
126,2,9024.74,2024-01-05 08:29:56,Pending
127,2,8302.32,2024-01-03 12:07:08,Pending
128,0,8609.44,2024-05-22 15:19:00,Pending
129,1,9892.88,2024-03-18 06:22:22,Cancelled
130,3,2732.39,2024-08-04 20:54:15,Fulfilled
131,0,7033.42,2024-09-07 07:33:02,Fulfilled
132,3,9098.8,2024-10-14 20:26:38,Pending
133,3,7096.01,2024-07-01 12:17:44,Cancelled
134,3,5073.65,2024-05-25 16:16:40,Cancelled
135,2,2479.26,2024-10-19 21:08:55,Fulfilled
136,7,4816.27,2024-02-27 04:11:52,Pending
137,1,7004.41,2024-03-14 04:59:27,Fulfilled
138,1,8194.17,2024-05-17 07:05:28,Fulfilled
139,1,7332.13,2024-04-06 10:06:37,Pending
140,2,7459.41,2023-12-27 23:17:43,Pending
141,7,4765.93,2024-06-18 21:19:25,Cancelled
142,7,3731.56,2023-12-12 02:42:39,Cancelled
143,2,9465.37,2024-06-19 00:15:35,Cancelled
144,7,5988.37,2024-05-18 00:51:11,Pending
145,3,276.93,2024-07-25 00:49:16,Cancelled
146,7,7678.32,2024-01-05 02:56:46,Fulfilled
147,0,2069.04,2024-09-03 17:40:12,Pending
148,0,8143.44,2023-12-15 10:43:30,Fulfilled
149,1,1280.84,2024-03-03 06:24:15,Pending
150,1,2272.42,2024-03-22 23:20:36,Cancelled
151,3,3648.42,2024-07-16 11:45:27,Fulfilled
152,2,9173.39,2024-10-23 23:37:00,Pending
153,7,6962.84,2024-06-01 20:42:20,Pending
154,7,3665.73,2024-10-23 05:44:48,Pending
155,0,6093.71,2024-09-16 23:52:27,Cancelled
156,2,8351.7,2024-10-06 20:49:38,Cancelled
157,1,6396.32,2024-06-23 20:28:24,Cancelled
158,2,5687.45,2024-04-18 19:19:02,Cancelled
159,1,1681.5,2024-02-11 04:58:49,Pending
160,7,1932.46,2023-12-22 18:35:35,Fulfilled
161,2,1451.96,2024-10-09 09:36:24,Fulfilled
162,7,9135.75,2023-11-21 11:12:51,Fulfilled
163,0,4650.67,2024-07-07 18:10:51,Cancelled
164,1,2083.41,2024-03-09 13:09:37,Pending
165,7,1758.08,2024-10-04 19:57:49,Fulfilled
166,0,5393.85,2024-05-05 00:31:42,Cancelled
167,0,8292.62,2024-02-12 23:31:21,Cancelled
168,1,1976.75,2024-06-01 12:53:18,Cancelled
169,1,3357.29,2024-05-02 04:49:06,Fulfilled
170,2,4251.15,2024-01-28 20:45:02,Cancelled
171,3,1444.53,2024-01-01 14:09:04,Fulfilled
172,7,5123.28,2024-09-18 14:14:39,Pending
173,1,9021.42,2023-11-27 08:48:18,Pending
174,1,7154.98,2024-04-01 08:25:58,Cancelled
175,1,5160.39,2024-06-03 14:44:14,Pending
176,3,9682.91,2024-05-05 22:25:10,Pending
177,0,9051.1,2024-02-23 20:31:07,Pending
178,3,2829.08,2024-09-10 22:14:49,Pending
179,2,4063.13,2024-07-13 08:12:48,Pending
180,2,9858.6,2024-06-15 09:39:43,Cancelled
181,2,6395.04,2023-11-03 08:53:34,Pending
182,1,6740.19,2024-06-04 10:39:10,Cancelled
183,7,2336.19,2024-05-09 01:28:57,Cancelled
184,0,6533.86,2024-10-27 06:54:38,Fulfilled
185,7,6022.7,2024-03-14 12:01:20,Fulfilled
186,0,6420.36,2024-07-23 22:41:00,Pending
187,2,1340.72,2024-01-27 15:40:00,Fulfilled
188,3,205.81,2024-02-15 05:15:22,Pending
189,0,517.07,2024-05-11 02:44:36,Fulfilled
190,7,5585.61,2024-10-25 10:53:40,Fulfilled
191,0,2811.3,2023-11-30 17:30:07,Fulfilled
192,7,2594.35,2024-04-12 15:11:27,Pending
193,3,1343.29,2024-03-27 15:49:25,Pending
194,2,2740.58,2024-02-20 10:34:51,Pending
195,1,535.79,2024-07-13 22:49:28,Fulfilled
196,3,2200.54,2024-03-28 21:26:25,Cancelled
197,2,5848.67,2024-09-18 10:02:06,Pending
198,1,3118.97,2024-03-17 12:31:21,Cancelled
199,1,4055.13,2024-01-28 10:16:56,Cancelled
200,3,771.78,2024-07-03 03:17:11,Fulfilled
201,1,9131.26,2024-02-16 08:47:56,Fulfilled
202,1,8261.03,2024-08-24 15:06:39,Cancelled
203,3,2564.11,2024-10-02 03:38:05,Pending
204,1,2013.46,2024-10-16 13:17:05,Fulfilled
205,0,2552.7,2024-04-21 20:02:01,Pending
206,3,9934.25,2024-10-27 22:13:09,Pending
207,2,8885.24,2024-10-26 16:06:44,Fulfilled
208,1,7839.35,2024-01-28 10:44:33,Pending
209,1,3909.66,2024-03-30 14:14:14,Fulfilled
210,7,1328.64,2024-04-27 23:11:42,Cancelled
211,7,430.2,2024-01-25 07:47:25,Cancelled
212,1,5580.85,2024-05-13 16:10:59,Fulfilled
213,1,9103.8,2024-01-29 23:38:54,Fulfilled
214,7,4456.11,2024-07-23 05:44:44,Pending
215,0,6765.59,2024-05-01 20:18:41,Fulfilled
216,1,5486.76,2024-10-11 15:39:18,Pending
217,1,643.72,2023-11-19 12:23:39,Cancelled
218,0,7406.36,2024-04-06 12:00:50,Pending
219,3,9733.88,2024-01-17 10:04:46,Cancelled
220,3,8131.15,2024-01-08 23:32:27,Pending
221,2,9606.69,2024-09-05 05:40:33,Cancelled
222,3,2594.92,2023-11-11 14:33:32,Pending
223,0,8584.89,2023-11-03 18:33:35,Fulfilled
224,7,8645.59,2023-11-02 09:08:19,Pending
225,0,2958.84,2024-09-14 16:07:13,Cancelled
226,7,8025.95,2024-10-28 17:27:21,Pending
227,0,756.28,2024-08-14 10:19:26,Fulfilled
228,2,1125.2,2024-09-24 20:53:08,Pending
229,7,1623.71,2024-10-13 19:28:23,Cancelled
230,1,5921.96,2023-11-26 13:33:20,Cancelled
231,2,6589.71,2024-10-25 05:53:27,Pending
232,2,230.6,2024-10-26 03:42:55,Fulfilled
233,1,7410.87,2024-05-02 23:31:01,Pending
234,1,1593.64,2024-01-21 05:26:26,Fulfilled
235,0,9226.04,2024-06-26 18:26:29,Fulfilled
236,0,5711.07,2024-06-13 23:19:17,Fulfilled
237,3,6629.27,2024-09-16 20:03:34,Fulfilled
238,1,6553.75,2024-07-06 11:19:43,Pending
239,7,8653.38,2024-05-19 10:12:34,Pending
240,3,6681.04,2023-12-10 17:33:28,Cancelled
241,0,8920.91,2024-02-14 14:28:34,Pending
242,2,4578.91,2024-06-28 17:34:15,Cancelled
243,2,9882.98,2024-03-26 18:49:14,Pending
244,7,6567.88,2024-07-13 23:01:57,Fulfilled
245,2,1877.26,2024-04-12 04:44:31,Cancelled
246,7,9502.63,2023-12-17 08:47:54,Cancelled
247,0,7168.4,2024-07-26 19:32:02,Fulfilled
248,0,6113.86,2024-05-16 07:19:40,Fulfilled
249,1,8.44,2024-01-09 00:30:52,Fulfilled
250,7,6886.76,2024-03-11 14:26:29,Pending
251,1,6778.65,2024-02-07 10:38:01,Fulfilled
252,0,6598.41,2024-06-07 01:09:20,Cancelled
253,3,2878.29,2024-09-14 02:55:08,Pending
254,1,3453.34,2024-02-05 03:02:32,Fulfilled
255,1,7800.71,2024-08-27 16:42:27,Fulfilled
256,0,8938.88,2024-04-22 05:27:43,Cancelled
257,0,4150.82,2024-06-02 04:28:08,Fulfilled
258,1,6125.38,2024-01-26 14:48:38,Fulfilled
259,2,16.29,2024-02-06 23:17:05,Fulfilled
260,1,3547.39,2023-12-25 09:16:38,Pending
261,1,7310.97,2024-02-18 17:44:34,Fulfilled
262,1,9164.6,2024-06-20 10:23:04,Pending
263,7,3086.47,2024-07-23 11:07:48,Pending
264,2,3246.28,2024-02-25 02:25:56,Cancelled
265,0,6510.93,2023-11-23 13:01:27,Pending
266,3,1813.15,2023-11-14 21:03:33,Fulfilled
267,7,8784.16,2024-09-08 07:48:32,Pending
268,1,6953.72,2024-03-31 04:58:55,Cancelled
269,2,3589.48,2024-04-08 10:18:15,Fulfilled
270,2,6188.6,2024-01-04 16:26:58,Fulfilled
271,0,4893.44,2024-09-01 06:56:20,Fulfilled
272,7,7049.02,2024-01-12 12:05:38,Cancelled
273,3,7377.58,2024-01-10 18:42:51,Cancelled
274,7,6476.91,2024-08-03 08:49:41,Cancelled
275,7,3076.62,2024-04-17 04:41:42,Pending
276,7,244.79,2024-05-10 06:22:03,Cancelled
277,7,4426.37,2024-10-26 08:14:10,Pending
278,7,657.56,2024-04-20 01:05:12,Pending
279,2,7726.51,2024-05-08 01:22:00,Cancelled
280,3,6868.31,2024-06-03 11:44:33,Cancelled
281,2,9720.83,2023-10-31 19:55:39,Pending
282,0,6195.62,2023-12-22 17:40:58,Pending
283,1,1439.55,2024-10-05 02:51:43,Cancelled
284,7,1089.81,2024-01-26 14:56:48,Cancelled
285,0,4372.9,2024-09-30 09:05:00,Cancelled
286,1,5456.75,2024-10-24 17:05:33,Cancelled
287,3,1287.26,2024-10-09 11:46:02,Cancelled
288,3,2743.57,2024-05-10 06:13:52,Cancelled
289,2,970.75,2024-01-03 00:22:20,Fulfilled
290,7,5085.78,2024-09-23 02:40:47,Fulfilled
291,1,6383.01,2024-03-31 09:49:07,Fulfilled
292,3,9541.88,2024-09-24 04:23:14,Fulfilled
293,0,4179.69,2023-12-27 13:24:08,Pending
294,0,2144.35,2024-08-18 12:57:13,Pending
295,1,111.29,2024-04-28 18:47:55,Cancelled
296,7,6673.18,2024-01-21 04:39:40,Fulfilled
297,0,3065.43,2023-11-08 21:27:34,Fulfilled
298,2,3684.12,2023-12-04 15:19:42,Fulfilled
299,7,791.55,2024-06-08 20:17:55,Fulfilled
300,7,970.7,2024-01-21 08:50:09,Cancelled
301,0,4246.14,2024-07-17 08:27:43,Pending
302,7,1919.71,2024-07-07 08:02:10,Fulfilled
303,3,8588.21,2024-03-27 06:22:55,Cancelled
304,7,4842.19,2023-11-26 06:43:10,Pending
305,7,5637.12,2024-08-10 07:42:43,Fulfilled
306,0,7834.88,2024-01-18 20:08:44,Fulfilled
307,7,822.05,2024-08-20 16:45:58,Fulfilled
308,3,9010.12,2023-12-03 03:23:48,Cancelled
309,0,4868.75,2024-08-24 15:28:19,Pending
310,7,1453.38,2024-10-01 18:43:14,Pending
311,7,1211.42,2024-10-01 00:31:10,Cancelled
312,3,9341.93,2023-12-30 04:44:00,Fulfilled
313,3,2030.19,2023-12-13 10:08:10,Cancelled
314,1,1264.57,2024-02-16 18:32:30,Pending
315,1,2014.71,2024-03-28 18:50:37,Cancelled
316,7,6125.06,2024-10-25 19:07:50,Fulfilled
317,2,1084.21,2024-09-15 16:42:02,Cancelled
318,3,8135.61,2024-10-28 23:27:20,Pending
319,0,3875.3,2023-12-30 17:50:08,Fulfilled
320,7,5705.61,2024-06-06 11:55:03,Fulfilled
321,0,4841.34,2024-05-23 10:03:22,Fulfilled
322,1,5256.72,2024-03-03 16:30:12,Fulfilled
323,0,6182.72,2023-12-15 21:54:17,Fulfilled
324,7,6947.95,2024-07-15 15:55:07,Pending
325,2,8360.33,2024-10-09 09:24:53,Pending
326,0,9835.52,2024-07-31 14:51:34,Fulfilled
327,2,272.03,2023-11-12 23:26:28,Cancelled
328,3,1295.22,2024-02-11 05:20:18,Fulfilled
329,0,2826.92,2024-03-13 03:46:40,Fulfilled
330,3,9931.49,2024-06-26 22:19:08,Cancelled
331,2,9504.81,2024-08-15 23:32:43,Cancelled
332,7,6425.94,2023-11-23 18:41:50,Fulfilled
333,7,4746.63,2024-06-02 02:20:36,Pending
334,2,9599.07,2024-10-18 06:38:53,Fulfilled
335,0,2052.22,2024-07-05 01:51:17,Fulfilled
336,3,4047.18,2023-12-24 02:17:35,Fulfilled
337,0,673.1,2024-06-25 20:57:17,Cancelled
338,1,6369.86,2024-09-02 16:35:16,Pending
339,3,3270.93,2024-06-09 04:37:03,Pending
340,7,883.12,2023-11-29 18:56:56,Cancelled
341,2,6243.36,2024-05-07 02:11:59,Pending
342,7,2441.79,2024-09-22 02:26:03,Pending
343,3,2734.58,2023-12-08 05:31:20,Cancelled
344,2,888.85,2024-01-08 10:40:23,Cancelled
345,2,6502.29,2024-04-03 14:23:13,Pending
346,7,7184.17,2024-07-28 20:31:35,Cancelled
347,1,3516.69,2024-03-14 22:36:18,Pending
348,3,8760.74,2024-08-06 13:05:36,Fulfilled
349,7,3723.85,2024-09-26 14:52:27,Pending
350,2,1312.73,2024-04-29 12:03:02,Fulfilled
351,2,8887.07,2024-02-16 03:17:04,Cancelled
352,0,5684.59,2023-12-02 23:22:39,Cancelled
353,3,7068.83,2024-02-28 09:15:48,Cancelled
354,3,9216.14,2023-11-14 06:22:22,Pending
355,7,7946.32,2023-11-06 02:44:32,Fulfilled
356,0,7025.23,2024-01-04 06:51:47,Cancelled
357,3,5572.55,2024-01-17 20:23:51,Cancelled
358,7,6884.25,2024-03-14 03:17:42,Fulfilled
359,0,2169.19,2024-04-09 15:39:06,Cancelled
360,7,2709.95,2024-09-18 13:07:33,Fulfilled
361,0,708.43,2023-12-01 20:15:31,Cancelled
362,1,3350.47,2024-03-05 12:14:57,Pending
363,3,8654.03,2024-02-02 05:47:18,Cancelled
364,1,4537.86,2024-07-19 05:49:52,Cancelled
365,3,3439.32,2023-11-12 19:17:20,Pending
366,0,3378.75,2024-07-05 13:45:48,Fulfilled
367,0,1975.35,2024-10-03 20:12:13,Cancelled
368,3,8613.97,2024-03-02 17:04:53,Cancelled
369,3,1548.43,2023-11-19 10:33:39,Cancelled
370,2,3332.75,2024-09-25 12:14:30,Cancelled
371,7,6244.86,2023-12-25 00:11:57,Fulfilled
372,7,1991.76,2023-11-22 09:54:31,Fulfilled
373,1,3474.45,2024-02-17 17:05:15,Cancelled
374,2,2894.51,2024-02-07 01:37:32,Fulfilled
375,7,2481.7,2024-05-08 17:35:10,Fulfilled
376,0,9797.05,2024-04-13 03:52:40,Fulfilled
377,2,2871.31,2024-05-20 20:36:18,Pending
378,2,307.94,2024-07-31 21:27:45,Fulfilled
379,1,1267.0,2023-11-12 12:24:49,Pending
380,0,3768.04,2024-02-28 08:40:26,Pending
381,2,7977.35,2024-10-16 18:21:39,Pending
382,1,9177.65,2023-11-06 12:45:07,Fulfilled
383,7,8050.05,2024-04-09 09:00:13,Pending
384,7,2295.01,2024-02-04 08:59:33,Fulfilled
385,3,7624.72,2024-02-12 22:12:39,Fulfilled
386,1,9252.4,2024-05-01 10:34:23,Cancelled
387,0,6427.79,2024-01-03 09:53:19,Cancelled
388,7,2690.43,2024-03-18 09:24:34,Pending
389,2,2475.8,2023-12-29 07:57:24,Pending
390,3,6220.32,2024-09-01 23:55:50,Pending
391,2,3329.61,2024-06-01 21:08:40,Fulfilled
392,7,6061.15,2023-11-11 05:08:08,Pending
393,2,9151.22,2024-10-01 05:58:02,Cancelled
394,1,7242.83,2024-10-24 23:03:43,Cancelled
395,2,2677.47,2024-02-03 03:18:13,Cancelled
396,2,2987.25,2024-10-07 19:16:18,Cancelled
397,2,5901.73,2024-08-15 22:54:56,Pending
398,7,7972.1,2024-08-27 04:51:57,Fulfilled
399,0,4725.07,2024-08-07 00:07:21,Fulfilled
400,2,545.94,2023-11-24 20:25:49,Fulfilled
401,2,8152.58,2024-03-27 14:27:41,Cancelled
402,1,6606.79,2024-01-22 03:40:44,Fulfilled
403,7,4955.4,2024-05-22 23:02:09,Fulfilled
404,0,8980.1,2023-12-19 20:43:42,Pending
405,7,5960.46,2023-11-05 03:44:41,Pending
406,0,4500.47,2024-08-16 16:31:53,Pending
407,1,225.41,2024-04-23 13:00:34,Cancelled
408,3,132.49,2024-04-08 19:28:05,Fulfilled
409,1,4882.6,2024-02-08 22:14:11,Cancelled
410,0,1160.8,2024-10-12 06:04:48,Pending
411,7,4886.63,2024-02-02 20:59:12,Cancelled
412,2,9627.03,2024-09-28 20:18:24,Pending
413,0,8609.51,2024-05-17 04:33:59,Pending
414,1,1163.79,2024-02-05 07:52:12,Fulfilled
415,2,7651.19,2024-06-20 13:52:51,Cancelled
416,7,3912.08,2024-02-20 22:14:58,Pending
417,7,5793.45,2023-12-28 00:07:50,Fulfilled
418,3,6216.56,2024-03-22 04:03:41,Fulfilled
419,7,5806.64,2024-07-06 19:48:45,Cancelled
420,3,3064.69,2023-12-22 12:32:23,Pending
421,1,9280.19,2024-09-09 00:06:40,Cancelled
422,2,3956.86,2024-06-23 23:21:55,Fulfilled
423,3,2496.69,2024-05-02 12:43:28,Fulfilled
424,1,9972.48,2023-12-24 17:42:35,Fulfilled
425,3,2734.84,2024-10-29 17:51:07,Cancelled
426,3,6801.93,2024-03-15 04:03:20,Cancelled
427,7,3136.08,2024-03-27 11:34:09,Fulfilled
428,7,8006.47,2024-04-04 11:14:59,Cancelled
429,7,1073.94,2024-02-24 07:48:07,Cancelled
430,7,5154.63,2024-09-23 03:13:05,Pending
431,2,9627.88,2024-04-16 03:21:48,Pending
432,3,5984.74,2024-05-18 09:25:17,Pending
433,7,9443.03,2023-12-25 02:30:01,Cancelled
434,7,7049.32,2024-08-20 11:02:21,Cancelled
435,7,3159.37,2024-09-20 09:02:03,Cancelled
436,1,2275.44,2024-10-21 18:49:58,Fulfilled
437,3,1488.08,2024-04-16 22:55:56,Fulfilled
438,1,8504.12,2024-10-17 14:59:45,Cancelled
439,7,1083.35,2023-11-20 21:16:20,Cancelled
440,2,4542.82,2024-02-08 10:28:14,Fulfilled
441,0,5213.64,2023-11-07 17:30:06,Pending
442,7,8825.66,2023-12-10 17:09:27,Fulfilled
443,0,6167.87,2024-09-16 04:59:14,Pending
444,2,8805.46,2024-06-27 16:44:29,Pending
445,3,6906.42,2024-06-24 07:07:55,Fulfilled
446,0,887.61,2024-07-19 13:55:28,Cancelled
447,0,8884.23,2023-11-08 15:36:50,Cancelled
448,2,5052.26,2024-09-18 11:02:44,Fulfilled
449,2,889.19,2024-04-01 06:36:09,Fulfilled
450,3,4961.12,2024-09-28 22:30:38,Fulfilled
451,0,3410.39,2024-06-13 16:28:02,Fulfilled
452,0,3790.08,2024-07-29 06:51:46,Pending
453,2,816.13,2023-11-06 04:10:10,Cancelled
454,7,9113.43,2024-02-14 11:24:59,Fulfilled
455,2,3402.86,2024-10-03 17:45:23,Fulfilled
456,2,6686.37,2024-03-03 14:55:46,Pending
457,2,269.2,2024-05-11 09:02:44,Cancelled
458,2,9967.66,2024-06-25 04:57:44,Cancelled
459,7,6494.38,2024-04-06 23:03:43,Cancelled
460,2,8438.75,2024-10-17 11:03:17,Pending
461,0,9147.25,2024-04-18 00:11:59,Cancelled
462,0,6157.12,2024-07-08 15:50:57,Cancelled
463,2,8791.83,2024-05-13 18:25:53,Pending
464,1,8189.72,2024-02-29 03:25:36,Fulfilled
465,7,3965.53,2024-01-13 01:20:40,Cancelled
466,0,803.89,2024-03-11 08:01:34,Pending
467,3,9298.31,2024-07-12 19:01:22,Cancelled
468,3,992.66,2024-05-07 09:24:52,Fulfilled
469,7,1244.44,2024-10-20 02:51:49,Fulfilled
470,3,305.61,2024-10-13 12:42:55,Cancelled
471,0,3804.78,2024-04-26 18:08:17,Pending
472,0,1881.09,2024-05-17 15:19:39,Fulfilled
473,7,7095.85,2024-08-04 05:47:24,Fulfilled
474,7,7777.09,2024-04-22 12:51:07,Fulfilled
475,2,8985.4,2024-06-23 13:13:59,Fulfilled
476,2,5551.22,2024-07-24 03:36:05,Cancelled
477,0,8199.81,2024-06-14 15:18:36,Pending
478,2,345.96,2024-08-16 15:24:07,Fulfilled
479,3,3910.73,2024-07-24 05:16:12,Cancelled
480,0,9245.53,2024-07-23 11:50:35,Fulfilled
481,3,2942.74,2024-02-15 20:47:55,Pending
482,3,5887.21,2024-05-16 08:05:17,Cancelled
483,0,6085.87,2023-11-03 18:24:57,Pending
484,7,4451.47,2023-11-06 09:18:37,Pending
485,0,355.72,2024-04-07 02:55:07,Fulfilled
486,1,4190.96,2024-10-09 16:32:45,Pending
487,3,8293.64,2024-07-03 01:02:13,Pending
488,0,3077.89,2024-07-30 14:39:54,Fulfilled
489,7,4925.31,2024-08-17 17:01:24,Pending
490,0,8426.79,2024-01-20 21:22:28,Fulfilled
491,0,4177.67,2023-11-18 22:46:14,Cancelled
492,1,4793.98,2023-12-22 01:59:46,Cancelled
493,3,6934.8,2024-04-06 13:48:32,Fulfilled
494,7,6960.97,2023-11-21 21:42:20,Cancelled
495,1,6939.64,2024-10-06 18:09:29,Cancelled
496,2,9816.59,2024-06-05 08:00:02,Pending
497,2,5877.23,2024-06-16 04:50:32,Pending
498,0,4457.77,2024-06-11 12:58:46,Fulfilled
499,3,8799.78,2024-02-12 15:52:40,Fulfilled
500,2,213.65,2024-04-05 04:39:23,Cancelled
501,0,9026.58,2024-10-01 12:42:32,Cancelled
502,0,1063.84,2024-05-21 22:13:14,Pending
503,0,345.38,2024-07-05 23:30:33,Fulfilled
504,2,6321.45,2024-08-26 17:08:41,Pending
505,7,7972.4,2023-12-22 21:32:00,Pending
506,3,9902.03,2023-11-03 03:01:00,Cancelled
